datadate,tic,adjcp,open,high,low,volume,macd,rsi,cci,adx,turbulence
2009-04-28,^GSPC,855.1599731445312,854.47998046875,864.47998046875,847.1199951171875,6328000000,2.060261424528335,54.51581306222653,52.07916496793387,14.055844341853266,0.0
2009-04-29,^GSPC,873.6400146484375,856.8499755859375,882.0599975585938,856.8499755859375,6101620000,3.1252497117163784,59.446467114303616,133.16823777214887,25.228600245472865,0.0
2009-04-30,^GSPC,872.8099975585938,876.5900268554688,888.7000122070312,868.510009765625,6862540000,3.850159862444002,59.148549934813,144.94607294516086,28.842987394523973,0.0
2009-05-01,^GSPC,877.52001953125,872.739990234375,880.47998046875,866.0999755859375,5312170000,4.662572190852302,60.31601509525535,119.84998677359711,26.546174588014367,0.0
2009-05-04,^GSPC,907.239990234375,879.2100219726562,907.8499755859376,879.2100219726562,7038840000,7.169749337196549,66.55502928009462,204.0525944324618,39.26576569769621,0.0
2009-05-05,^GSPC,903.7999877929688,906.0999755859376,907.7000122070312,897.3400268554688,6882860000,8.793342092181547,65.32528269364717,193.33575594350586,39.26576569769621,0.0
2009-05-06,^GSPC,919.530029296875,903.9500122070312,920.280029296875,903.9500122070312,8555040000,11.000681689046019,68.11237466377688,203.52558900776455,44.03277026101382,0.0
2009-05-07,^GSPC,907.3900146484376,919.5800170898438,929.5800170898438,901.3599853515624,9120100000,11.757395191124488,64.00499509308744,171.25941290148828,47.20200110468269,0.0
2009-05-08,^GSPC,929.22998046875,909.030029296875,930.1699829101562,909.030029296875,8163280000,13.707772765447316,67.63697867561538,177.1079602197102,47.39747751881534,0.0
2009-05-11,^GSPC,909.239990234375,922.989990234375,922.989990234375,908.6799926757812,6150600000,13.673860800406374,61.738480362479116,134.37070551546924,47.0632893544116,0.0
2009-05-12,^GSPC,908.3499755859376,910.52001953125,915.5700073242188,896.4600219726562,6871750000,13.424721455649774,61.49148994418429,106.54524653595129,35.93301423560093,0.0
2009-05-13,^GSPC,883.9199829101562,905.4000244140624,905.4000244140624,882.7999877929688,7091820000,11.342087702821004,55.21871242003772,60.32371821392171,24.993595119348928,0.0
2009-05-14,^GSPC,893.0700073242188,884.239990234375,898.3599853515625,882.52001953125,6134870000,10.240267872789673,56.9213760667955,59.66752280422465,24.780684682878015,0.0
2009-05-15,^GSPC,882.8800048828125,892.760009765625,896.969970703125,878.9400024414062,5439720000,8.526942325526306,54.53266141920293,44.741028977675604,22.03102462981566,0.0
2009-05-18,^GSPC,909.7100219726562,886.0700073242188,910.0,886.0700073242188,5702150000,9.03911213168135,59.19662245909082,83.52681615330691,28.00441698890398,0.0
2009-05-19,^GSPC,908.1300048828124,909.6699829101562,916.3900146484376,905.219970703125,6616270000,9.218845787662076,58.82899251087769,97.37285452532743,30.69796619384221,0.0
2009-05-20,^GSPC,903.469970703125,908.6199951171876,924.5999755859376,901.3699951171876,8205060000,8.909608186141554,57.73502632689329,90.7059033738124,33.980820989070295,0.0
2009-05-21,^GSPC,888.3300170898438,900.4199829101562,900.4199829101562,879.6099853515625,6019840000,7.443845483060841,54.338913305774824,30.757393595877065,18.579544314027302,0.0
2009-05-22,^GSPC,887.0,888.6799926757812,896.6500244140625,883.75,5155320000,6.112919744267742,54.04998222911089,26.66340921528665,18.57954431402731,0.0
2009-05-26,^GSPC,910.3300170898438,887.0,911.760009765625,881.4600219726562,5667050000,6.747740268715688,58.093384805830034,58.324064116926955,24.987224043505464,0.0
2009-05-27,^GSPC,893.0599975585938,909.9500122070312,913.8400268554688,891.8699951171875,5698800000,5.867905914345556,54.425902970293194,50.10690512106611,25.818582866737287,0.0
2009-05-28,^GSPC,906.8300170898438,892.9600219726562,909.4500122070312,887.5999755859375,5738980000,6.152114368177877,56.68158970223205,52.142015084845234,22.92536593655525,0.0
2009-05-29,^GSPC,919.1400146484376,907.02001953125,920.02001953125,903.5599975585938,6050420000,7.237369953224629,58.57760812436874,89.49808964693739,27.211517809162945,0.0
2009-06-01,^GSPC,942.8699951171876,923.260009765625,947.77001953125,923.260009765625,6370440000,9.810020389321721,61.902863801338476,156.08546120169234,36.7623795780267,0.0
2009-06-02,^GSPC,944.739990234375,942.8699951171876,949.3800048828124,938.4600219726562,5987340000,11.853900455705457,62.150557923784,166.42406442238808,37.25649777340346,0.0
2009-06-03,^GSPC,931.760009765625,942.510009765625,942.510009765625,923.8499755859376,5323770000,12.323093507604995,59.37845660762305,124.09285894720237,27.876575257704665,0.0
2009-06-04,^GSPC,942.4600219726562,932.489990234375,942.469970703125,929.3200073242188,5352890000,13.371590494058182,60.866931328800334,137.01734183598427,27.876575257704665,0.0
2009-06-05,^GSPC,940.0900268554688,945.6699829101562,951.6900024414062,934.1300048828124,5277910000,13.856572956528225,60.36014863148019,144.760999682037,31.05839142876436,0.0
2009-06-08,^GSPC,939.1400146484376,938.1199951171876,946.3300170898438,926.4400024414062,4483430000,14.004165326971474,60.152466656967825,119.14744571006241,26.252690880767375,0.0
2009-06-09,^GSPC,942.4299926757812,940.3499755859376,946.9199829101562,936.1500244140624,4439950000,14.214222426255105,60.637661817510065,127.0499131194382,26.466683923763927,0.0
2009-06-10,^GSPC,939.1500244140624,942.72998046875,949.77001953125,927.969970703125,5379420000,13.961390544993037,59.8856277328069,110.36403883626693,21.413411645627082,0.0
2009-06-11,^GSPC,944.8900146484376,939.0399780273438,956.22998046875,939.0399780273438,5500840000,14.050139385784746,60.76650786165993,129.45511662044848,23.897640953114475,0.0
2009-06-12,^GSPC,946.2100219726562,943.4400024414062,946.2999877929688,935.6599731445312,4528120000,14.061799343301459,60.9703994753669,106.1122106089528,21.813394911591672,0.0
2009-06-15,^GSPC,923.719970703125,942.4500122070312,942.4500122070312,919.6500244140624,4697880000,12.154349572429055,55.85432814849052,47.72831929400123,12.537040987848627,0.0
2009-06-16,^GSPC,911.969970703125,925.5999755859376,928.0,911.5999755859376,4951200000,9.602661903096646,53.43116384696893,1.200157388744002,8.249198885820054,0.0
2009-06-17,^GSPC,910.7100219726562,911.8900146484376,918.4400024414062,903.780029296875,5523650000,7.395652428228686,53.175261700035136,-24.911200683686822,4.25731109860447,0.0
2009-06-18,^GSPC,918.3699951171876,910.8599853515624,921.9299926757812,907.9400024414062,4684010000,6.183159375895798,54.54445203076311,-4.549310706952352,5.860080906508559,0.0
2009-06-19,^GSPC,921.22998046875,919.9600219726562,927.0900268554688,915.7999877929688,5713390000,5.387356457734086,55.05209426237213,15.659177422288415,8.210314543053569,0.0
2009-06-22,^GSPC,893.0399780273438,918.1300048828124,918.1300048828124,893.0399780273438,4903940000,2.486413244401433,49.423977465049106,-61.13119579336027,2.855846992608991,0.0
2009-06-23,^GSPC,895.0999755859375,893.4600219726562,898.6900024414062,888.8599853515625,5071020000,0.3477814838468021,49.811846689403644,-84.31032932252405,4.7073067678796585,0.0
2009-06-24,^GSPC,900.9400024414062,896.3099975585938,910.8499755859376,896.3099975585938,4636720000,-0.8713838162641423,50.9158075970905,-50.78485348239377,0.9725027349682853,0.0
2009-06-25,^GSPC,920.260009765625,899.4500122070312,921.4199829101562,896.27001953125,4911240000,-0.2930710915650252,54.352091678947,-16.16312754476587,5.578195928962997,0.0
2009-06-26,^GSPC,918.9000244140624,918.8400268554688,922.0,913.030029296875,6076660000,0.055969454750197656,54.07641154207591,1.498570957557018,5.826826864262276,0.0
2009-06-29,^GSPC,927.22998046875,919.8599853515624,927.989990234375,916.1799926757812,4211760000,0.9866689906796182,55.50635522447103,21.360259463363303,8.403563480815308,0.0
2009-06-30,^GSPC,919.3200073242188,927.1500244140624,930.010009765625,912.8599853515624,4627570000,1.0792879155875426,53.858964295768935,5.52102208617683,6.7291524749199025,0.0
2009-07-01,^GSPC,923.3300170898438,920.8200073242188,931.9199829101562,920.8200073242188,3919400000,1.4566961611377565,54.566139906108894,24.071289424192507,7.578727875844124,0.0
2009-07-02,^GSPC,896.4199829101562,921.239990234375,921.239990234375,896.4199829101562,3931000000,-0.3940472554028247,49.318741958163166,-67.37262555453151,3.979855691190224,0.0
2009-07-06,^GSPC,898.719970703125,894.27001953125,898.719970703125,886.3599853515625,4712580000,-1.6572778975994424,49.74603482405372,-114.34918102018118,8.187239482493384,0.0
2009-07-07,^GSPC,881.030029296875,898.5999755859375,898.5999755859375,879.9299926757812,4673300000,-4.02963249076015,46.618779944403016,-149.44159773539712,10.772384566889096,0.0
2009-07-08,^GSPC,879.5599975585938,881.9000244140625,886.7999877929688,869.3200073242188,5721780000,-5.958721434944096,46.36819867344091,-172.9296068674234,14.864250562714401,0.0
2009-07-09,^GSPC,882.6799926757812,881.280029296875,887.8599853515625,878.4500122070312,4347170000,-7.1545778981558215,46.99375326738996,-146.5039542507944,14.322415822791637,0.0
2009-07-10,^GSPC,879.1300048828125,880.030029296875,883.5700073242188,872.8099975585938,3912080000,-8.291503302929755,46.35731351793113,-154.5404168734883,16.490696251308236,0.0
2009-07-13,^GSPC,901.0499877929688,879.5700073242188,901.0499877929688,875.3200073242188,4499440000,-7.347699229730665,50.62833309737772,-92.58478180030613,7.74807386419401,0.0
2009-07-14,^GSPC,905.8400268554688,900.77001953125,905.8400268554688,896.5,4149030000,-6.144144268047626,51.501251551307355,-50.03150542043336,5.503475637330993,0.0
2009-07-15,^GSPC,932.6799926757812,910.1500244140624,933.9500122070312,910.1500244140624,5238830000,-2.999197638199007,56.009623356687854,40.023237485927005,6.341183974688819,0.0
2009-07-16,^GSPC,940.739990234375,930.1699829101562,943.9600219726562,927.4500122070312,4898640000,0.13929390812563724,57.24431710655926,84.7411359148479,10.060831800183326,0.0
2009-07-17,^GSPC,940.3800048828124,940.5599975585938,941.8900146484376,934.6500244140624,5141380000,2.567905373555732,57.170178521511936,90.64538453582732,10.060831800183319,0.0
2009-07-20,^GSPC,951.1300048828124,942.0700073242188,951.6199951171876,940.989990234375,4853150000,5.295954026903928,58.81783978045975,123.2055185337793,13.628998185887262,0.0
2009-07-21,^GSPC,954.5800170898438,951.969970703125,956.530029296875,943.219970703125,5309300000,7.647196572660164,59.33718310217185,131.76570577015573,15.381495575538898,0.0
2009-07-22,^GSPC,954.0700073242188,953.4000244140624,959.8300170898438,947.75,4634100000,9.361512168474178,59.222969789983225,136.51495843815323,16.558618943249076,0.0
2009-07-23,^GSPC,976.2899780273438,954.0700073242188,979.4199829101562,953.27001953125,5761650000,12.365644476683656,62.478062093105095,180.76257718868203,23.125839802813864,0.0
2009-07-24,^GSPC,979.260009765625,972.1599731445312,979.7899780273438,965.9500122070312,4458300000,14.814594531656667,62.88770588881621,186.50027283047444,23.24387153233605,0.0
2009-07-27,^GSPC,982.1799926757812,978.6300048828124,982.489990234375,972.2899780273438,4631290000,16.796737558430777,63.295260437159065,183.9252341645249,24.12333862032741,0.0
2009-07-28,^GSPC,979.6199951171876,981.47998046875,982.3499755859376,969.3499755859376,5490350000,17.954391248782827,62.67106937373946,159.89209714466233,22.541741740057255,0.0
2009-07-29,^GSPC,975.1500244140624,977.6599731445312,977.760009765625,968.6500244140624,5178770000,18.30081083710047,61.57425308825841,134.3739571135349,22.158379860144326,0.0
2009-07-30,^GSPC,986.75,976.010009765625,996.6799926757812,976.010009765625,6035180000,19.287265370585487,63.29860162205346,149.1145950803451,28.420080943900004,0.0
2009-07-31,^GSPC,987.47998046875,986.7999877929688,993.1799926757812,982.8499755859376,5139070000,19.898387271280512,63.40550610106368,135.47213586777525,28.42008094390001,0.0
2009-08-03,^GSPC,1002.6300048828124,990.219970703125,1003.6099853515624,990.219970703125,5603440000,21.357017409186483,65.55933018017548,142.54832845699664,31.66307159680841,0.0
2009-08-04,^GSPC,1005.6500244140624,1001.4099731445312,1007.1199951171876,996.6799926757812,5713700000,22.496919879597044,65.97232671966316,137.34881340446728,32.72418317076205,0.0
2009-08-05,^GSPC,1002.719970703125,1005.4099731445312,1006.6400146484376,994.3099975585938,7242120000,22.900135988303873,65.18775984629684,123.00856043448549,31.300107515182386,0.0
2009-08-06,^GSPC,997.0800170898438,1004.0599975585938,1008.0,992.489990234375,6753380000,22.505665456595807,63.67978885183178,109.61495765910986,30.1903939788966,0.0
2009-08-07,^GSPC,1010.47998046875,999.8300170898438,1018.0,999.8300170898438,6827090000,23.007804679027686,65.63372653618696,118.34744528581014,33.39027312359171,0.0
2009-08-10,^GSPC,1007.0999755859376,1008.8900146484376,1010.1199951171876,1000.989990234375,5406080000,22.86962738942441,64.7251275822477,104.10244564218722,33.39027312359171,0.0
2009-08-11,^GSPC,994.3499755859376,1005.77001953125,1005.77001953125,992.4000244140624,5773160000,21.48461347510056,61.40782563913421,83.13916008439008,27.99695573237861,0.0
2009-08-12,^GSPC,1005.8099975585938,994.0,1012.780029296875,993.3599853515624,5498170000,21.067982788009317,63.163287794896426,88.31094727360556,30.373557770560367,0.0
2009-08-13,^GSPC,1012.72998046875,1005.8599853515624,1013.1400146484376,1000.8200073242188,5250660000,21.052997922911118,64.18105360741873,90.33503980423325,30.495431029294416,0.0
2009-08-14,^GSPC,1004.0900268554688,1012.22998046875,1012.5999755859376,994.5999755859376,4940750000,20.11261871878162,61.96961227660006,77.13650624285427,26.536472331533815,0.0
2009-08-17,^GSPC,979.72998046875,998.1799926757812,998.1799926757812,978.510009765625,4088570000,17.204785479242446,56.310504618146915,42.87429672622045,17.035074994614114,0.0
2009-08-18,^GSPC,989.6699829101562,980.6199951171876,991.2000122070312,980.6199951171876,4198970000,15.522904591000042,57.9321328900326,42.80823481719137,17.035074994614114,0.0
2009-08-19,^GSPC,996.4600219726562,986.8800048828124,999.6099853515624,980.6199951171876,4257000000,14.569604784748321,59.007333462586104,49.87026620882657,20.379213243369637,0.0
2009-08-20,^GSPC,1007.3699951171876,996.4099731445312,1008.9199829101562,996.3900146484376,4893160000,14.526483497161053,60.67785049986567,73.86093995233888,23.892359042524465,0.0
2009-08-21,^GSPC,1026.1300048828125,1009.0599975585938,1027.5899658203125,1009.0599975585938,5885550000,15.822869981668987,63.335645147501765,113.83810410658891,30.274669161725594,0.0
2009-08-24,^GSPC,1025.5699462890625,1026.5899658203125,1035.8199462890625,1022.47998046875,6302450000,16.613563783560608,63.20371306200669,131.52161645880466,32.842818328209916,0.0
2009-08-25,^GSPC,1028.0,1026.6300048828125,1037.75,1026.2099609375,5768740000,17.23746918292204,63.54456842911349,139.63539143833384,33.43759308331368,0.0
2009-08-26,^GSPC,1028.1199951171875,1027.3499755859375,1032.469970703125,1021.5700073242188,5080060000,17.539397592743057,63.56181067706444,125.03874019206204,30.56189032094118,0.0
2009-08-27,^GSPC,1030.97998046875,1027.81005859375,1033.3299560546875,1016.2000122070312,5785880000,17.804115886389127,63.98183717624844,118.49745074184251,27.27789678285697,0.0
2009-08-28,^GSPC,1028.9300537109375,1031.6199951171875,1039.469970703125,1023.1300048828124,5785780000,17.645139692329167,63.439613814068956,126.72973646582732,29.37895824765936,0.0
2009-08-31,^GSPC,1020.6199951171876,1025.2099609375,1025.2099609375,1014.6199951171876,5004560000,16.65680257710187,61.26238333070323,86.11459323581063,24.232693368891063,0.0
2009-09-01,^GSPC,998.0399780273438,1019.52001953125,1028.449951171875,996.280029296875,6862360000,13.891940862967544,55.87243149363205,32.88350598830739,14.113257358585729,0.0
2009-09-02,^GSPC,994.75,996.0700073242188,1000.3400268554688,991.969970703125,5842730000,11.30505368658919,55.14119283932089,-26.200383554589042,11.89736741805919,0.0
2009-09-03,^GSPC,1003.239990234375,996.1199951171876,1003.4299926757812,992.25,4624280000,9.826543158899653,56.65556415147644,-13.243172976512847,13.148158774076904,0.0
2009-09-04,^GSPC,1016.4000244140624,1003.8400268554688,1016.47998046875,1001.6500244140624,4097370000,9.605726489540984,58.881414211020996,42.791847675636475,18.2206282486717,0.0
2009-09-08,^GSPC,1025.3900146484375,1018.6699829101562,1026.0699462890625,1018.6699829101562,5235160000,10.040238101909381,60.321355668978896,98.57133100708788,21.697174845872375,0.0
2009-09-09,^GSPC,1033.3699951171875,1025.3599853515625,1036.3399658203125,1023.969970703125,5202550000,10.902689085591874,61.55754129174897,129.73816350650196,25.21904049891921,0.0
2009-09-10,^GSPC,1044.1400146484375,1032.989990234375,1044.1400146484375,1028.0400390625,5191380000,12.313124550574571,63.15999135822862,155.73798959291557,27.771468199115933,0.0
2009-09-11,^GSPC,1042.72998046875,1043.9200439453125,1048.1800537109375,1038.4000244140625,4922600000,13.165378332529258,62.805417379098394,159.32340396008965,29.06868312910118,0.0
2009-09-14,^GSPC,1049.3399658203125,1040.1500244140625,1049.739990234375,1035.0,4979610000,14.210264053081687,63.7911820741998,150.08642662225844,27.08164722269215,0.0
2009-09-15,^GSPC,1052.6300048828125,1049.030029296875,1056.0400390625,1043.4200439453125,6185620000,15.129373146499688,64.27864911701282,158.5977530897306,29.171791333659918,0.0
2009-09-16,^GSPC,1068.760009765625,1053.989990234375,1068.760009765625,1052.8699951171875,6793530000,16.96359206481486,66.56177977980762,188.43120668939957,33.17270096789136,0.0
2009-09-17,^GSPC,1065.489990234375,1067.8699951171875,1074.77001953125,1061.199951171875,6668110000,17.946512650453997,65.68137131694846,181.5051653477503,34.96822175492058,0.0
2009-09-18,^GSPC,1068.300048828125,1066.5999755859375,1071.52001953125,1064.27001953125,5607970000,18.736219715947982,66.0802131312758,167.74540618465534,34.96822175492058,0.0
2009-09-21,^GSPC,1064.6600341796875,1067.1400146484375,1067.280029296875,1057.4599609375,4615280000,18.85107460508175,65.06690410022591,136.4671878690988,30.709627248132502,0.0
2009-09-22,^GSPC,1071.6600341796875,1066.3499755859375,1073.81005859375,1066.3499755859375,5246600000,19.284575313175537,66.10103400002308,147.01322343191154,32.81248962152598,0.0
2009-09-23,^GSPC,1060.8699951171875,1072.68994140625,1080.1500244140625,1060.3900146484375,5531930000,18.543781782122778,63.12140030045804,126.17072081283219,34.79987204349197,0.0
2009-09-24,^GSPC,1050.780029296875,1062.56005859375,1066.2900390625,1045.8499755859375,5505610000,16.947235750016944,60.483947553417785,79.66461040455636,25.9603521934968,0.0
2009-09-25,^GSPC,1044.3800048828125,1049.47998046875,1053.469970703125,1041.1700439453125,4507090000,14.992747990584348,58.8698991775358,50.99848421835645,23.26888035691515,0.0
2009-09-28,^GSPC,1062.97998046875,1045.3800048828125,1065.1300048828125,1045.3800048828125,3726950000,14.774239546940407,61.924640448448564,80.89231168507057,27.274120203630147,0.0
2009-09-29,^GSPC,1060.6099853515625,1063.68994140625,1069.6199951171875,1057.8299560546875,4949900000,14.245628411525331,61.32428906689252,89.4952630775087,28.755535915626634,0.0
2009-09-30,^GSPC,1057.0799560546875,1061.02001953125,1063.4000244140625,1046.469970703125,5998860000,13.38755061014831,60.42170203185134,62.50261728618381,22.23847874364801,0.0
2009-10-01,^GSPC,1029.8499755859375,1054.9100341796875,1054.9100341796875,1029.449951171875,5791450000,10.390643480740891,54.07111109069718,-0.8664498110801935,13.346483710429426,0.0
2009-10-02,^GSPC,1025.2099609375,1029.7099609375,1030.5999755859375,1019.9500122070312,5583240000,7.554105581346448,53.08753264188738,-51.215389925769024,8.777552941573978,0.0
2009-10-05,^GSPC,1040.4599609375,1026.8699951171875,1042.5799560546875,1025.9200439453125,4313310000,6.462120873247841,55.81993001343433,-12.260172662863981,13.334872254837846,0.0
2009-10-06,^GSPC,1054.719970703125,1042.02001953125,1060.550048828125,1042.02001953125,5029840000,6.670429828583565,58.17634000241574,46.115211367301455,19.5699722843547,0.0
2009-10-07,^GSPC,1057.5799560546875,1053.6500244140625,1058.02001953125,1050.0999755859375,4238220000,6.98575454132083,58.634096182142414,53.32103682292752,19.569972284354705,0.0
2009-10-08,^GSPC,1065.47998046875,1060.030029296875,1070.6700439453125,1060.030029296875,4988400000,7.783368340051993,59.88858850237432,86.13754544414964,23.70503842456024,0.0
2009-10-09,^GSPC,1071.489990234375,1065.280029296875,1071.510009765625,1063.0,3763780000,8.798991559135175,60.82360644329996,92.53959442626409,23.973525017670166,0.0
2009-10-12,^GSPC,1076.18994140625,1071.6300048828125,1079.4599609375,1071.6300048828125,3710430000,9.869344782392545,61.548717052338205,111.09717970326369,26.505772109146776,0.0
2009-10-13,^GSPC,1073.18994140625,1074.9599609375,1075.300048828125,1066.7099609375,4320480000,10.356160202353522,60.80557071779079,91.39891274165278,23.864483848895706,0.0
2009-10-14,^GSPC,1092.02001953125,1078.6800537109375,1093.1700439453125,1078.6800537109375,5406420000,12.121616805396798,63.65497718154028,145.49165677330882,29.40272788425153,0.0
2009-10-15,^GSPC,1096.56005859375,1090.3599853515625,1096.56005859375,1086.4100341796875,5369780000,13.728828077338449,64.30227087308418,162.55888996339834,30.396340875938805,0.0
2009-10-16,^GSPC,1087.6800537109375,1094.6700439453125,1094.6700439453125,1081.530029296875,4894740000,14.123226466655751,62.06568859916043,138.18185721739047,27.719464175794307,0.0
2009-10-19,^GSPC,1097.9100341796875,1088.219970703125,1100.1700439453125,1086.47998046875,4619240000,15.087325705656667,63.57554781313248,159.1212944678265,29.40904020591323,0.0
2009-10-20,^GSPC,1091.06005859375,1098.6400146484375,1098.6400146484375,1086.1600341796875,5396930000,15.124313503704116,61.869778543686294,138.31847037273369,29.227259345482352,0.0
2009-10-21,^GSPC,1081.4000244140625,1090.3599853515625,1101.3599853515625,1080.77001953125,5616290000,14.2103502553216,59.539291289356854,114.09894129195874,26.13931036788737,0.0
2009-10-22,^GSPC,1092.9100341796875,1080.9599609375,1095.2099609375,1074.31005859375,5192410000,14.250500114295164,61.33448870310394,105.29296853242396,22.509783971541506,0.0
2009-10-23,^GSPC,1079.5999755859375,1095.6199951171875,1095.8299560546875,1075.489990234375,4767460000,13.057805258141343,58.24311941886136,82.28407637336878,22.730528061723973,0.0
2009-10-26,^GSPC,1066.949951171875,1080.3599853515625,1091.75,1065.22998046875,6363380000,10.96544867678017,55.493196425191435,37.296956804626596,17.023649722722457,0.0
2009-10-27,^GSPC,1063.4100341796875,1067.5400390625,1072.47998046875,1060.6199951171875,5337380000,8.918793417481538,54.7449495078154,-9.113785409324333,14.547892008835925,0.0
2009-10-28,^GSPC,1042.6300048828125,1061.510009765625,1063.260009765625,1042.18994140625,6600350000,5.556007495936683,50.601651064637075,-83.91244385313267,5.331848423799427,0.0
2009-10-29,^GSPC,1066.1099853515625,1043.68994140625,1066.8299560546875,1043.68994140625,5595040000,4.731052259776106,54.616548978715954,-36.31328842410997,6.833861971287786,0.0
2009-10-30,^GSPC,1036.18994140625,1065.4100341796875,1065.4100341796875,1033.3800048828125,6512420000,1.644049773178267,49.33122376465007,-93.90969663653378,1.999006883322265,0.0
2009-11-02,^GSPC,1042.8800048828125,1036.1800537109375,1052.1800537109375,1029.3800048828125,6202640000,-0.25960297886717854,50.440564796152096,-101.55261995284759,0.179389113118161,0.0
2009-11-03,^GSPC,1045.4100341796875,1040.9200439453125,1046.3599853515625,1033.93994140625,5487500000,-1.546286582268067,50.86145183388155,-92.11604080275289,0.17938911311815284,0.0
2009-11-04,^GSPC,1046.5,1047.1400146484375,1061.0,1045.1500244140625,5635510000,-2.449802376053867,51.04673308229592,-51.701350341145144,6.6986756280411095,0.0
2009-11-05,^GSPC,1066.6300048828125,1047.300048828125,1066.6500244140625,1047.300048828125,4848350000,-1.5239691179922374,54.33627016988125,-14.830660993346296,9.069617639425797,0.0
2009-11-06,^GSPC,1069.300048828125,1064.949951171875,1071.47998046875,1059.3199462890625,4277130000,-0.5682408829950418,54.75346243142799,9.401515547533348,11.068129195432109,0.0
2009-11-09,^GSPC,1093.0799560546875,1072.31005859375,1093.18994140625,1072.31005859375,4460030000,2.0839826757683113,58.26636480909475,85.5786598034555,19.313972884119043,0.0
2009-11-10,^GSPC,1093.010009765625,1091.8599853515625,1096.4200439453125,1087.4000244140625,4394770000,4.13260657366709,58.25260305332598,101.56934496151517,20.44925151598368,0.0
2009-11-11,^GSPC,1098.510009765625,1096.0400390625,1105.3699951171875,1093.81005859375,4286700000,6.129301902429688,59.03954369754459,118.185969914031,23.53318325511694,0.0
2009-11-12,^GSPC,1087.239990234375,1098.31005859375,1101.969970703125,1084.9000244140625,4160250000,6.724787160253527,56.77111448611082,83.10982810685442,18.79049961330362,0.0
2009-11-13,^GSPC,1093.47998046875,1087.5899658203125,1097.7900390625,1085.3299560546875,3792610000,7.612473758186525,57.701975457760554,81.81942313155125,18.790499613303624,0.0
2009-11-16,^GSPC,1109.300048828125,1094.1300048828125,1113.68994140625,1094.1300048828125,4565850000,9.483195879053028,59.963072623960386,128.51866561439027,24.337792924777663,0.0
2009-11-17,^GSPC,1110.3199462890625,1109.219970703125,1110.52001953125,1102.18994140625,3824070000,10.922149517387652,60.10530083484727,127.05484684529365,24.33779292477766,0.0
2009-11-18,^GSPC,1109.800048828125,1109.43994140625,1111.0999755859375,1102.699951171875,4293340000,11.883592633594617,59.99291555848713,118.9748903659489,24.539000343093736,0.0
2009-11-19,^GSPC,1094.9000244140625,1106.43994140625,1106.43994140625,1088.4000244140625,4178030000,11.312833361173716,56.841850354386544,69.91710073361985,16.62802744637413,0.0
2009-11-20,^GSPC,1091.3800048828125,1094.6600341796875,1094.6600341796875,1086.81005859375,3751230000,10.455937861551092,56.121460257108396,45.04663320931015,15.782080547545663,0.0
